track_name,artist_name,album_name,release_date,track_id,spotify_url,mood_keywords
Bittersweet,Charlie Haden,Nightfall - The Cal Arts Sessions,2004,1MfuFELMpJFb2TmO3fsdFT,https://open.spotify.com/track/1MfuFELMpJFb2TmO3fsdFT,introspective bittersweet yearning
Emotional Ambient Piano,OlexandrMusic,Emotional Ambient Piano,2022-07-08,1F7dGf03Hpf7qkfjQINjSS,https://open.spotify.com/track/1F7dGf03Hpf7qkfjQINjSS,introspective bittersweet yearning
Bittersweet (Singing Bowls Soundscape),Sleep Terrarium,Bittersweet,2023-02-02,0hrUflmVqmGowG4bGrBYbK,https://open.spotify.com/track/0hrUflmVqmGowG4bGrBYbK,introspective bittersweet yearning
Retrospective - Ambient Version,Dreamoon,Dreamy Vibes Vol. 1,2023-02-24,5Oa1hkHUzulxCXaKdnO3Cq,https://open.spotify.com/track/5Oa1hkHUzulxCXaKdnO3Cq,introspective bittersweet yearning
Ambient Glow,Intrinsic Flow,Echoes of Silence,2024-03-11,7B6QWM3K9Mmwy0hbwKqiZn,https://open.spotify.com/track/7B6QWM3K9Mmwy0hbwKqiZn,introspective bittersweet yearning
Introspection,Estas Tonne,"Anthology, Vol. I & Vol. II (Live)",2021-06-18,5IZvAmEfPNaVOTkubNVr84,https://open.spotify.com/track/5IZvAmEfPNaVOTkubNVr84,introspective bittersweet yearning
Bittersweet,Jazz Holdouts,Summer Nights,2018-08-27,52kvoC0pxADsYU66bTl1mH,https://open.spotify.com/track/52kvoC0pxADsYU66bTl1mH,introspective bittersweet yearning
Bitterness,Hannes Kretzer,Petrichor,2014-02-04,6GZT9Xdu87JuPL39qZUNlT,https://open.spotify.com/track/6GZT9Xdu87JuPL39qZUNlT,introspective bittersweet yearning
Interlude 1 - Instrumental,Rivers & Robots,"Rivers & Robots Presents: Still, Vol. 1 (Instrumental)",2017-01-13,0S1ybXAXeiV3HpiS3DbSWU,https://open.spotify.com/track/0S1ybXAXeiV3HpiS3DbSWU,introspective bittersweet yearning
Bittersweet Symphony - Piano Version,Andrea Carri,Bittersweet Symphony (Piano Version),2020-05-15,1AT6bseSRXejL933wrAVnT,https://open.spotify.com/track/1AT6bseSRXejL933wrAVnT,introspective bittersweet yearning
Astral Reverie,Intrinsic Flow,Echoes of Silence,2024-03-11,2HwoIWDMVzZjLw9kJuMXUB,https://open.spotify.com/track/2HwoIWDMVzZjLw9kJuMXUB,introspective bittersweet yearning
Bitter Endings (Rain),The Soul of Wind,Gentle Autumn Rain,2024-10-02,1LNk23OkBvZPpxFeEuYMSc,https://open.spotify.com/track/1LNk23OkBvZPpxFeEuYMSc,introspective bittersweet yearning
Introspective,Quiet Quest,Ambient Study Music,2023-08-13,4LA7drvhn21ciWBYP1kPKC,https://open.spotify.com/track/4LA7drvhn21ciWBYP1kPKC,introspective bittersweet yearning
Intro Ambient Calming (Remastered),OK Beats,Intro Ambient Calming (Remastered),2024-04-10,6d4WQAFa1w57cw7xFZKHjz,https://open.spotify.com/track/6d4WQAFa1w57cw7xFZKHjz,introspective bittersweet yearning
Bittersweet,Spective,Bittersweet,2023-03-22,1JEvzN0WJg8YKVtNIa5vrv,https://open.spotify.com/track/1JEvzN0WJg8YKVtNIa5vrv,introspective bittersweet yearning
Introspective,Peaceful Violin,"Beautiful Violin & Ocean Waves, Instrumental Piano",2022-02-03,3XaepDF58dbArJKV2VGa7Y,https://open.spotify.com/track/3XaepDF58dbArJKV2VGa7Y,introspective bittersweet yearning
bittersweet memories,moonspire,bittersweet memories,2025-01-24,2NDQiYU4eQzU4vsooFl4EQ,https://open.spotify.com/track/2NDQiYU4eQzU4vsooFl4EQ,introspective bittersweet yearning
Bittersweet,Vincent Boot,Bittersweet,2019-11-01,373m3XkzfuBUR9YlpKpogb,https://open.spotify.com/track/373m3XkzfuBUR9YlpKpogb,introspective bittersweet yearning
Bittersweet,Audiomachine,La Belle Époque,2018-05-11,5fsEAi7rYs9hS92iuJlPGw,https://open.spotify.com/track/5fsEAi7rYs9hS92iuJlPGw,introspective bittersweet yearning
"Ambient Slumber Tracks, Pt. 15",Sleep Fruits Music,"Sleep Fruits Session, Vol. 7",2023-09-09,7fV4LPdUhYEcS3Sta2ac85,https://open.spotify.com/track/7fV4LPdUhYEcS3Sta2ac85,introspective bittersweet yearning
Bitter Sweet - Instrumental,Hustler Mind Music,Bitter Sweet (Instrumental),2025-03-01,4fdUDMWZqmXL8pCZ2lp2cE,https://open.spotify.com/track/4fdUDMWZqmXL8pCZ2lp2cE,introspective bittersweet yearning
"Bitter Sweet Symphony - Instrumental, Violin",ViOLiNiA Zhanna Stelmakh,"Bitter Sweet Symphony (Instrumental, Violin)",2024-09-20,3WfQ2e0BZykhcwB596MgJG,https://open.spotify.com/track/3WfQ2e0BZykhcwB596MgJG,introspective bittersweet yearning
Bittersweet,Kassidy Adams,In 10 Years,2024-02-29,5pmxn5EnMne9oBVaAvt25p,https://open.spotify.com/track/5pmxn5EnMne9oBVaAvt25p,introspective bittersweet yearning
Bittersweet,Jim Brickman,Destiny,1999,1tW4wxQI43bf5xosBTBZeK,https://open.spotify.com/track/1tW4wxQI43bf5xosBTBZeK,introspective bittersweet yearning
Introspection,Vicenzo Piano,Only Memories Remain,2024-07-19,2gYQ5OiRG9yIwGwOxZyyYh,https://open.spotify.com/track/2gYQ5OiRG9yIwGwOxZyyYh,introspective bittersweet yearning
Bitter Sweet Symphony (String Quartet),Stringspace,Can't Help Falling In Love: Strings for Lovers,2020-03-03,6qRrony05wXVj6qsG0IhIL,https://open.spotify.com/track/6qRrony05wXVj6qsG0IhIL,introspective bittersweet yearning
Introspection,Le Promeneur,Errance,2024-09-25,0SqWdyi5pstTCWCvbEOFmj,https://open.spotify.com/track/0SqWdyi5pstTCWCvbEOFmj,introspective bittersweet yearning
Bitterness And Secrecy,Dimension 32,Desolation,2024-04-29,74pslBpD8o0flXxiBVVbHF,https://open.spotify.com/track/74pslBpD8o0flXxiBVVbHF,introspective bittersweet yearning
Bittersweet Nightmares,ThunderKathryn,Wolf Song: The Soundtrack,2020-06-02,6WAJcyoZspnXPQqWG7bYE4,https://open.spotify.com/track/6WAJcyoZspnXPQqWG7bYE4,introspective bittersweet yearning
Introspection,One Decade,Introspection,2018-08-10,00UoA1HzNLg99txTVvVyen,https://open.spotify.com/track/00UoA1HzNLg99txTVvVyen,introspective bittersweet yearning
Introspective,Laugabeats,Introspective,2023-03-24,66ndiBDpIkAFXuuddhBYIh,https://open.spotify.com/track/66ndiBDpIkAFXuuddhBYIh,introspective bittersweet yearning
Reflections,Intrinsic Flow,Echoes of Silence,2024-03-11,2j3WvrnzMKyj6UBkOofuge,https://open.spotify.com/track/2j3WvrnzMKyj6UBkOofuge,introspective bittersweet yearning
Bittersweet Longing,Transient Epiphany,Instrumentality Project,2023-11-11,1UUyiddK7vVrmfYyD6CGcB,https://open.spotify.com/track/1UUyiddK7vVrmfYyD6CGcB,introspective bittersweet yearning
Bittersweet,Glaciaere,Two Months of Moments,2022-06-01,2Cm4Z22g8pOtqpH6FpqzA2,https://open.spotify.com/track/2Cm4Z22g8pOtqpH6FpqzA2,introspective bittersweet yearning
Sweet Dreaming Ambient,Sleep Fruits Music,Calm Sleep Music Collection,2023-08-11,1SeICYuxurlsHoeq2kwpUt,https://open.spotify.com/track/1SeICYuxurlsHoeq2kwpUt,introspective bittersweet yearning
Introspection,Soothe My Soul,Introspection,2024-05-15,4ElMnakrBImtuLAYs32hQg,https://open.spotify.com/track/4ElMnakrBImtuLAYs32hQg,introspective bittersweet yearning
Grey Sky and Bittersweet,Ann Sweeten,Grey Sky And Bittersweet,2007-01-01,4st5D21iypusP0UMLyYH3l,https://open.spotify.com/track/4st5D21iypusP0UMLyYH3l,introspective bittersweet yearning
Memories - Ambient Piano Instrumental,Cozy Koala,Memories - Ambient Piano Instrumental,2022-09-30,7wI5U0nKjIk5FIeyf2Q3Y2,https://open.spotify.com/track/7wI5U0nKjIk5FIeyf2Q3Y2,introspective bittersweet yearning
Bittersweet Victory,SPORTSGIRL,Open Tournament 27XX,2021-09-29,6K7wGIjM2MfEpcNH4iLGKO,https://open.spotify.com/track/6K7wGIjM2MfEpcNH4iLGKO,introspective bittersweet yearning
Bittersweet Goodbye,Fleur de Wolfe,Bittersweet Goodbye,2024-05-26,31F0EDD17s6t2Yu1p3PgS9,https://open.spotify.com/track/31F0EDD17s6t2Yu1p3PgS9,introspective bittersweet yearning
Introspect,Joe Bongiorno,Somewhere Within - Solo Piano,2007-07-16,1hLPWOkehw3e2GtqKShTeG,https://open.spotify.com/track/1hLPWOkehw3e2GtqKShTeG,introspective bittersweet yearning
Intrigue - Ambient Version,Lemonbird,Intrigue (Ambient Version),2024-11-29,2XPYgmiowtLCFJ7iRC5ddm,https://open.spotify.com/track/2XPYgmiowtLCFJ7iRC5ddm,introspective bittersweet yearning
The Bittersweet,Kristin Amarie,Valentine Hill,2024-02-09,7FFKfJegkGegyMM00BslxY,https://open.spotify.com/track/7FFKfJegkGegyMM00BslxY,introspective bittersweet yearning
Bitter,Martin Czerny,Sad Cello & Piano VIII,2020-12-04,5whT6bUW0rOvXnRlYpsbHx,https://open.spotify.com/track/5whT6bUW0rOvXnRlYpsbHx,introspective bittersweet yearning
Ambient Emotional Cinematic,Romansenykmusic,Soft Cinematic Soundtracks,2020-03-19,3iRW391RwTm8QN9jSqjwmQ,https://open.spotify.com/track/3iRW391RwTm8QN9jSqjwmQ,introspective bittersweet yearning
Bittersweet,Govi,Touch of Light,2008-09-16,40oYxSoR7APbdwYsquMq6X,https://open.spotify.com/track/40oYxSoR7APbdwYsquMq6X,introspective bittersweet yearning
Ambient Emotional Piano,DS Productions,Ambient Emotional Piano,2021-01-02,053kba2hsZW5OuCxSpP3XI,https://open.spotify.com/track/053kba2hsZW5OuCxSpP3XI,introspective bittersweet yearning
"Serene Whispers Gentle Serenades, Pt. 14",Sleep Fruits Music,"Sleep Fruits Session, Vol. 6",2023-08-29,5viEKwxsf8Bp1lvdybYWRx,https://open.spotify.com/track/5viEKwxsf8Bp1lvdybYWRx,introspective bittersweet yearning
Looking Back,Ann Sweeten,Grey Sky And Bittersweet,2007-01-01,0A01PKpdkmjzZ0cKcjL7KP,https://open.spotify.com/track/0A01PKpdkmjzZ0cKcjL7KP,introspective bittersweet yearning
"Peaceful Slumber Echoes, Pt. 26",Sleep Fruits Music,"Sleep Fruits Session, Vol. 7",2023-09-09,7CD5OE96oACteYHvglQDJk,https://open.spotify.com/track/7CD5OE96oACteYHvglQDJk,introspective bittersweet yearning
retrospection,"oh, the joy.","serenity, vol. ii (sleep)",2023-05-01,0Bny87YD2sE5i2EpOG1XDk,https://open.spotify.com/track/0Bny87YD2sE5i2EpOG1XDk,introspective bittersweet yearning
the bitterest tears shed over graves are for words left unsaid and deeds left undone,bluera,the bitterest tears shed over graves are for words left unsaid and deeds left undone,2024-07-08,6vTPu0ZhQnTkIvRfwtWmWo,https://open.spotify.com/track/6vTPu0ZhQnTkIvRfwtWmWo,introspective bittersweet yearning
Bittersweet,Mathew Joseph,Bittersweet,2018-12-09,0c0hTYvh1ib5yoYElBRD40,https://open.spotify.com/track/0c0hTYvh1ib5yoYElBRD40,introspective bittersweet yearning
Introspection,Ivy Ravenwood,Instrumental Harp Originals for Relaxing,2020-02-27,1WPupEboTnMQUODWBazvwl,https://open.spotify.com/track/1WPupEboTnMQUODWBazvwl,introspective bittersweet yearning
Bittersweet,Shoshana Michel,Reflection,2019-01-25,3VVSjZpic69gaxtIu03bcc,https://open.spotify.com/track/3VVSjZpic69gaxtIu03bcc,introspective bittersweet yearning
Bitter Tears,Sound Ripples,Foggy Dreams,2023-01-03,446ZxDdn2GTAeD6jxtxYMy,https://open.spotify.com/track/446ZxDdn2GTAeD6jxtxYMy,introspective bittersweet yearning
Bittersweet,Jane Leslie,Southampton Sunset,2008-12-11,1FXnisQTxJSrACkP7evwgb,https://open.spotify.com/track/1FXnisQTxJSrACkP7evwgb,introspective bittersweet yearning
Bittersweet Bossa,Walt Ruggieri,Smooth Jazzy Impressions I,2021-12-23,2Afh4NKhVuah6DrwqhgJNs,https://open.spotify.com/track/2Afh4NKhVuah6DrwqhgJNs,introspective bittersweet yearning
Bitter - Sweet,Alan Lennon,Bitter - Sweet,2019-09-03,7jbpBLIEHqBcfFBvVNeUUj,https://open.spotify.com/track/7jbpBLIEHqBcfFBvVNeUUj,introspective bittersweet yearning
Bittersweet,Medieval Lofi,"Medieval Lofi, Vol. 10",2023-03-26,1AFjJg8kCojhrs93Zw5LY4,https://open.spotify.com/track/1AFjJg8kCojhrs93Zw5LY4,introspective bittersweet yearning
Bittersweet (Part 1 - Alap),Stevin McNamara,Shanti Guitar,2010,126f9xu6JKjedVjNf2loZT,https://open.spotify.com/track/126f9xu6JKjedVjNf2loZT,introspective bittersweet yearning
Bittersweet Skyline,American Legion,Legacy Rising,2021-10-01,243golVgqAo8sINyg5cp8e,https://open.spotify.com/track/243golVgqAo8sINyg5cp8e,introspective bittersweet yearning
Bittersweet,Kevin Kern,In My Life,1999-08-24,6XYK67eHl2ROc6E0Ns2xGI,https://open.spotify.com/track/6XYK67eHl2ROc6E0Ns2xGI,introspective bittersweet yearning
Bittersweet,VIK,Phases,2018-05-11,25SGDPOpkJmyqhXjUe1KnK,https://open.spotify.com/track/25SGDPOpkJmyqhXjUe1KnK,introspective bittersweet yearning
Introspection,Spa,"Relaxing Music with Thunderstorms for Spa Music, Massage Therapy, Yoga Music, Sleeping Music, Meditation Music, Studying Music and the Best Guitar Music for Sleeping and Nature Sounds Music for Spa",2017-03-28,0Dkfelm9RGpXDtEqxCaS4D,https://open.spotify.com/track/0Dkfelm9RGpXDtEqxCaS4D,introspective bittersweet yearning
Regretful Melody,Selena Moreau,Bitter Sweet,2024-11-08,21bqhIL7pHvrRXgHEFtgKr,https://open.spotify.com/track/21bqhIL7pHvrRXgHEFtgKr,introspective bittersweet yearning
Introspection,Steven C,"The Ultimate Zen, Meditation & Spa Music",2020-03-05,4PqmySEyGYdgP0Vl3FmSFn,https://open.spotify.com/track/4PqmySEyGYdgP0Vl3FmSFn,introspective bittersweet yearning
The Lowest,Martin Gauffin,Bittersweet World,2012-01-01,4rbLMRJWF0BqFmrqWkfZe4,https://open.spotify.com/track/4rbLMRJWF0BqFmrqWkfZe4,introspective bittersweet yearning
Introduction,Ann Annie,The Wind,2024-06-07,0jDXbIYbeoeFv6JQNptwtD,https://open.spotify.com/track/0jDXbIYbeoeFv6JQNptwtD,introspective bittersweet yearning
Ambient Dreamscapes,Stardust Moon,Ambient Dreamscapes,2024-06-05,77RpcUSQQwgnpuRyc9qV0B,https://open.spotify.com/track/77RpcUSQQwgnpuRyc9qV0B,introspective bittersweet yearning
Reoccurrence - Instrumental,James Walker,Great Deceiver (Instrumentals),2022-06-17,7M4B1ArS9TycVFTMoYMtO8,https://open.spotify.com/track/7M4B1ArS9TycVFTMoYMtO8,introspective bittersweet yearning
"Whispering Nightfall Sleepy Tunes, Pt. 9",Sleep Fruits Music,"Sleep Fruits Session, Vol. 6",2023-08-29,1zSD8bCABe8v5GDWoxmh5e,https://open.spotify.com/track/1zSD8bCABe8v5GDWoxmh5e,introspective bittersweet yearning
Bittersweet Melody - Instrumental,The Heart of David,"A Weekly Journey of Love, Vol. 384 (Instrumental)",2007-05-11,4mmTvQM2xtQnoyHfHnEIG5,https://open.spotify.com/track/4mmTvQM2xtQnoyHfHnEIG5,introspective bittersweet yearning
bittersuite - instrumental,no/vox,bittersuite (instrumental),2024-05-01,2RjnNLYzBndrhnFC6cmKER,https://open.spotify.com/track/2RjnNLYzBndrhnFC6cmKER,introspective bittersweet yearning
Bittersweet,Ryan Judd,Sleep Soundly: Guitar Music for Insomnia,2014-03-31,5nt9RYmwclx0B5UoK91vjS,https://open.spotify.com/track/5nt9RYmwclx0B5UoK91vjS,introspective bittersweet yearning
Bitter Sweet Symphony,The O'Neill Brothers Group,Classic 80s: Instrumental Cello Songs,2013-05-03,1GYf4oh0A50xKWQMfml4Q6,https://open.spotify.com/track/1GYf4oh0A50xKWQMfml4Q6,introspective bittersweet yearning
Bitter Sweet Symphony,Instrumental Love Songs,Instrumental Love Songs - Gabriel's Oboe - Love Songs,2011-05-13,4agKndc3ZPttxrStMAEk4G,https://open.spotify.com/track/4agKndc3ZPttxrStMAEk4G,introspective bittersweet yearning
Bittersweet,Ros Stephen,Neo,2023-04-28,2tfz70EbvNAVmMzBabdlJ9,https://open.spotify.com/track/2tfz70EbvNAVmMzBabdlJ9,introspective bittersweet yearning
Bittersweet,Doug Hammer,Solace,2007-10-24,75FSFeReiPB91DV8w1XziX,https://open.spotify.com/track/75FSFeReiPB91DV8w1XziX,introspective bittersweet yearning
Bitterroot Valley Suite I: Water,Jim White,Swallowtail,2024-05-10,6nFT4GpvQcj1fIdEQcyj9t,https://open.spotify.com/track/6nFT4GpvQcj1fIdEQcyj9t,introspective bittersweet yearning
Introspection (Solo Rework),Richard LaBrooy,Introspection (Solo Rework),2019-05-31,55pyHLsxKonDCpT4lpgVBd,https://open.spotify.com/track/55pyHLsxKonDCpT4lpgVBd,introspective bittersweet yearning
Bittersweet,narwhal,Bittersweet,2024-05-08,2UC7lpxBXgpdi2rUBQazZv,https://open.spotify.com/track/2UC7lpxBXgpdi2rUBQazZv,introspective bittersweet yearning
Bittersweet,EllaHarp,Screaming Into The Void,2021-09-17,3Vq43zm8EhMfAvk4DzuTy6,https://open.spotify.com/track/3Vq43zm8EhMfAvk4DzuTy6,introspective bittersweet yearning
Wheel Of Emotion,Raphael Ibanez de Garayo,Bittersweet Introspection,2015-07-09,6rUFNVl6pZiYoQGci2bKyF,https://open.spotify.com/track/6rUFNVl6pZiYoQGci2bKyF,introspective bittersweet yearning
Bittersweet,Nick Box,Surprised By Oxford (Original Score),2024-10-25,1oLs0yANpAzkkhH1fR82Zy,https://open.spotify.com/track/1oLs0yANpAzkkhH1fR82Zy,introspective bittersweet yearning
Bitter Coffee,Jazz Instrumental Relax Center,"Morning Parisian Cafe: French Jazz for Better Mood, Positive Energy, Happy Day (French Accordion, Violin, Gypsy Guitar)",2021-06-09,5fqxVi1bnJSiKSHgih8vRb,https://open.spotify.com/track/5fqxVi1bnJSiKSHgih8vRb,introspective bittersweet yearning
nights with a bitter taste,like gentle rain,nights with a bitter taste,2024-10-18,5Uo3AiDrxqwRUi1ISofpWl,https://open.spotify.com/track/5Uo3AiDrxqwRUi1ISofpWl,introspective bittersweet yearning
Bittersweet - Temple One Remix,Driftmoon,Bittersweet,2014-03-10,3kTVusd9BQ30XS4It8Sd3K,https://open.spotify.com/track/3kTVusd9BQ30XS4It8Sd3K,introspective bittersweet yearning
Bittersweet,AK,Bittersweet,2025-01-24,6Dg6831lL2fMVd21yBZVr4,https://open.spotify.com/track/6Dg6831lL2fMVd21yBZVr4,introspective bittersweet yearning
Bitter Sweet Symphony,Piano Dreamland,Top 500: Rolling Stone (351-400),2021-10-29,7bfTbqfPloV9RWSyIJr1RC,https://open.spotify.com/track/7bfTbqfPloV9RWSyIJr1RC,introspective bittersweet yearning
Bittersweet Guilt - Instrumental,Kadinja,Ascendancy (Instrumental),2017-02-02,6BxLxfC1IXjTGzbkEi6U3i,https://open.spotify.com/track/6BxLxfC1IXjTGzbkEi6U3i,introspective bittersweet yearning
Bitter Sweet Symphony (Instrumental),Inertia,Oldies but Goodies (Deluxe Edition),2020-07-10,71yJ3dIgULH0h6dh7P3cvL,https://open.spotify.com/track/71yJ3dIgULH0h6dh7P3cvL,introspective bittersweet yearning
Contemporary Ambience for Daydreaming Moments,Instrumental Lobby Music,Summer Grooves,2023-07-19,2eIH8dXcJWaYwMXMlxtXuP,https://open.spotify.com/track/2eIH8dXcJWaYwMXMlxtXuP,introspective bittersweet yearning
Bitter Sweet Symphony - Instrumental,Daniele Montarulo,Bitter Sweet Symphony (Instrumental),2022-02-18,2KmKMl5wsKlF518tuhXJ67,https://open.spotify.com/track/2KmKMl5wsKlF518tuhXJ67,introspective bittersweet yearning
Bitter - Instrumental,Atmosphere,Southsiders (Instrumental Version),2014-05-05,3ZKmBNNHUahlPEX73FT9U6,https://open.spotify.com/track/3ZKmBNNHUahlPEX73FT9U6,introspective bittersweet yearning
Bittersweet,Mannheim Steamroller,Romantic Melodies,2002,0VqnJ7gG4Ax9hS85Cm35T0,https://open.spotify.com/track/0VqnJ7gG4Ax9hS85Cm35T0,introspective bittersweet yearning
Bitterroot Valley Suite II: Tree,Jim White,Swallowtail,2024-05-10,1jbetJmsFqFcAAQrjUbpYo,https://open.spotify.com/track/1jbetJmsFqFcAAQrjUbpYo,introspective bittersweet yearning
Bittersweet Aftertaste,Silent Sweeper,Bittersweet Aftertaste,2025-09-26,3BjNBwYgHwYs76YV1hkVtI,https://open.spotify.com/track/3BjNBwYgHwYs76YV1hkVtI,introspective bittersweet yearning
Bittersweet Symphony,Sandstorm,Hotel Chill Ibiza (Lounging Luscious Ibiza Grooves),2018-04-06,4DcsC6lpmUJBFoX5mhQdUH,https://open.spotify.com/track/4DcsC6lpmUJBFoX5mhQdUH,introspective bittersweet yearning
Bittersweet Symphony (Instrumental Edit) [Cardio + Running Workout Mix],Workout Music,Cardio + Running Instrumental Workout,2018-10-05,1wz6VLwOGUEwM1aYKn6oH9,https://open.spotify.com/track/1wz6VLwOGUEwM1aYKn6oH9,introspective bittersweet yearning
Bitter Sweet,Jochen Schlierkamp,"Relaxing Piano Music - Gemafreie Klaviermusik Vol. 4 - Musik für Entspannung, Stressabbau und Trauerbewältigung",2018-09-16,1oAiqpbCzWrPflsEVg0c4t,https://open.spotify.com/track/1oAiqpbCzWrPflsEVg0c4t,introspective bittersweet yearning
